Time[ms], WallSen FL, WallSen L, WallSen R, WallSen FR, Machine V, Mot V L, Mot V R, Mot V LR, Machine Angular, Mot Angular, IMU Angular Z, Machine Angle, Mot Angle, IMU Angle, Mot Distance X, Mot Distance Y, IMU Global Angle, IMU V
251 ,460 ,1563 ,17 ,52 ,0 ,113.207779 ,-80.862701 ,16.172541 ,238.000000 ,173.740936 ,160.853668 ,0.000000 ,3.286599 ,4.130122 ,-0.000343 ,-0.032342 ,-32.635796 ,812.710938
252 ,453 ,1541 ,17 ,49 ,0 ,113.207779 ,-80.862701 ,16.172541 ,241.500000 ,173.740936 ,164.512192 ,0.000000 ,3.460340 ,4.294634 ,0.000633 ,-0.016199 ,-32.471283 ,806.633789
253 ,448 ,1517 ,16 ,47 ,0 ,97.035240 ,-113.207779 ,-8.086270 ,245.000000 ,188.219345 ,168.109756 ,0.000000 ,3.648560 ,4.462744 ,0.000118 ,-0.024269 ,-32.303173 ,806.059570
254 ,442 ,1499 ,16 ,48 ,0 ,80.862701 ,-113.207779 ,-16.172541 ,248.500000 ,173.740936 ,172.073181 ,0.000000 ,3.822301 ,4.634818 ,-0.000960 ,-0.040405 ,-32.131100 ,807.590820
255 ,438 ,1473 ,19 ,47 ,0 ,129.380325 ,-113.207779 ,8.086270 ,252.000000 ,217.176163 ,174.634155 ,0.000000 ,4.039477 ,4.809452 ,-0.000390 ,-0.032339 ,-31.956467 ,807.399414
256 ,435 ,1457 ,19 ,47 ,0 ,113.207779 ,-97.035240 ,8.086270 ,255.500000 ,188.219345 ,175.792694 ,0.000000 ,4.227696 ,4.985244 ,0.000206 ,-0.024275 ,-31.780674 ,807.686523
257 ,431 ,1432 ,17 ,45 ,0 ,129.380325 ,-113.207779 ,8.086270 ,259.000000 ,217.176163 ,176.768295 ,0.000000 ,4.444872 ,5.162013 ,0.000833 ,-0.016213 ,-31.603905 ,810.796875
258 ,429 ,1415 ,20 ,44 ,0 ,97.035240 ,-129.380325 ,-16.172541 ,262.500000 ,202.697754 ,179.085373 ,0.000000 ,4.647570 ,5.341098 ,-0.000478 ,-0.032332 ,-31.424820 ,815.294922
259 ,422 ,1394 ,19 ,42 ,0 ,113.207779 ,-113.207779 ,0.000000 ,266.000000 ,202.697754 ,184.268295 ,0.000000 ,4.850268 ,5.525366 ,-0.000478 ,-0.032332 ,-31.240551 ,820.750000
260 ,419 ,1372 ,19 ,43 ,0 ,113.207779 ,-113.207779 ,0.000000 ,269.500000 ,202.697754 ,191.097565 ,0.000000 ,5.052966 ,5.716464 ,-0.000478 ,-0.032332 ,-31.049454 ,826.013672
261 ,416 ,1350 ,20 ,39 ,0 ,113.207779 ,-97.035240 ,8.086270 ,273.000000 ,188.219345 ,196.219513 ,0.000000 ,5.241185 ,5.912683 ,0.000261 ,-0.024280 ,-30.853233 ,827.688477
262 ,409 ,1332 ,19 ,38 ,0 ,129.380325 ,-129.380325 ,0.000000 ,276.500000 ,231.654572 ,201.097565 ,0.000000 ,5.472840 ,6.113781 ,0.000261 ,-0.024280 ,-30.652136 ,828.693359
263 ,406 ,1313 ,19 ,37 ,0 ,97.035240 ,-113.207779 ,-8.086270 ,280.000000 ,188.219345 ,204.268295 ,0.000000 ,5.661059 ,6.318049 ,-0.000537 ,-0.032326 ,-30.447868 ,828.310547
264 ,404 ,1312 ,20 ,43 ,0 ,113.207779 ,-113.207779 ,0.000000 ,283.500000 ,202.697754 ,207.682938 ,0.000000 ,5.863757 ,6.525732 ,-0.000537 ,-0.032326 ,-30.240185 ,826.779297
265 ,400 ,1288 ,20 ,40 ,0 ,113.207779 ,-113.207779 ,0.000000 ,287.000000 ,202.697754 ,210.304886 ,0.000000 ,6.066454 ,6.736037 ,-0.000537 ,-0.032326 ,-30.029881 ,824.147461
266 ,398 ,1269 ,21 ,35 ,0 ,129.380325 ,-129.380325 ,0.000000 ,290.500000 ,231.654572 ,211.341461 ,0.000000 ,6.298109 ,6.947379 ,-0.000537 ,-0.032326 ,-29.818539 ,820.558594
267 ,395 ,1255 ,22 ,35 ,0 ,113.207779 ,-113.207779 ,0.000000 ,294.000000 ,202.697754 ,211.707321 ,0.000000 ,6.500807 ,7.159086 ,-0.000537 ,-0.032326 ,-29.606831 ,821.659180
268 ,392 ,1241 ,21 ,35 ,0 ,129.380325 ,-145.552856 ,-8.086270 ,297.500000 ,246.132996 ,211.829269 ,0.000000 ,6.746940 ,7.370915 ,-0.001487 ,-0.040357 ,-29.395002 ,824.434570
269 ,392 ,1232 ,24 ,35 ,0 ,145.552856 ,-129.380325 ,8.086270 ,301.000000 ,246.132996 ,212.134155 ,0.000000 ,6.993073 ,7.583049 ,-0.000502 ,-0.032331 ,-29.182869 ,825.822266
270 ,387 ,1218 ,23 ,33 ,0 ,145.552856 ,-129.380325 ,8.086270 ,304.500000 ,246.132996 ,212.317078 ,0.000000 ,7.239206 ,7.795366 ,0.000517 ,-0.024309 ,-28.970551 ,828.884766
271 ,386 ,1205 ,24 ,32 ,0 ,145.552856 ,-145.552856 ,0.000000 ,308.000000 ,260.611389 ,212.073181 ,0.000000 ,7.499817 ,8.007440 ,0.000517 ,-0.024309 ,-28.758478 ,832.042969
272 ,382 ,1193 ,26 ,29 ,0 ,129.380325 ,-161.725403 ,-16.172541 ,311.500000 ,260.611389 ,212.682938 ,0.000000 ,7.760429 ,8.220122 ,-0.001667 ,-0.040333 ,-28.545795 ,832.856445
273 ,380 ,1184 ,25 ,29 ,0 ,145.552856 ,-145.552856 ,0.000000 ,315.000000 ,260.611389 ,215.487808 ,0.000000 ,8.021040 ,8.435611 ,-0.001667 ,-0.040333 ,-28.330307 ,829.076172
274 ,374 ,1180 ,24 ,33 ,0 ,161.725403 ,-129.380325 ,16.172541 ,318.500000 ,260.611389 ,223.048782 ,0.000000 ,8.281651 ,8.658659 ,0.000662 ,-0.024329 ,-28.107258 ,829.171875
275 ,365 ,1162 ,24 ,27 ,0 ,129.380325 ,-129.380325 ,0.000000 ,322.000000 ,231.654572 ,232.621964 ,0.000000 ,8.513307 ,8.891281 ,0.000662 ,-0.024329 ,-27.874636 ,832.042969
276 ,366 ,1155 ,28 ,29 ,0 ,129.380325 ,-145.552856 ,-8.086270 ,325.500000 ,246.132996 ,239.939026 ,0.000000 ,8.759439 ,9.131220 ,-0.000569 ,-0.032321 ,-27.634697 ,828.310547
277 ,357 ,1144 ,27 ,26 ,0 ,129.380325 ,-145.552856 ,-8.086270 ,329.000000 ,246.132996 ,246.463425 ,0.000000 ,9.005572 ,9.377684 ,-0.001835 ,-0.040308 ,-27.388233 ,826.157227
278 ,352 ,1134 ,29 ,26 ,0 ,145.552856 ,-129.380325 ,8.086270 ,332.500000 ,246.132996 ,251.585373 ,0.000000 ,9.251705 ,9.629269 ,-0.000535 ,-0.032327 ,-27.136648 ,824.625977
279 ,342 ,1125 ,30 ,26 ,0 ,129.380325 ,-129.380325 ,0.000000 ,336.000000 ,231.654572 ,255.914642 ,0.000000 ,9.483359 ,9.885183 ,-0.000535 ,-0.032327 ,-26.880733 ,818.979492
280 ,332 ,1115 ,30 ,24 ,0 ,145.552856 ,-145.552856 ,0.000000 ,339.500000 ,260.611389 ,257.743896 ,0.000000 ,9.743971 ,10.142927 ,-0.000535 ,-0.032327 ,-26.622990 ,811.227539
281 ,321 ,1107 ,31 ,21 ,0 ,145.552856 ,-145.552856 ,0.000000 ,343.000000 ,260.611389 ,258.048798 ,0.000000 ,10.004582 ,10.400976 ,-0.000535 ,-0.032327 ,-26.364941 ,803.714844
282 ,315 ,1094 ,31 ,21 ,0 ,145.552856 ,-161.725403 ,-8.086270 ,346.500000 ,275.089813 ,257.073181 ,0.000000 ,10.279673 ,10.658050 ,-0.001978 ,-0.040283 ,-26.107868 ,799.551758
283 ,304 ,1085 ,32 ,20 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,256.097565 ,0.000000 ,10.569241 ,10.914147 ,-0.001978 ,-0.040283 ,-25.851770 ,799.312500
284 ,294 ,1092 ,34 ,28 ,0 ,161.725403 ,-145.552856 ,8.086270 ,350.000000 ,275.089813 ,255.670731 ,0.000000 ,10.844331 ,11.169818 ,-0.000456 ,-0.032341 ,-25.596100 ,801.274414
285 ,284 ,1078 ,32 ,23 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,256.280487 ,0.000000 ,11.133899 ,11.426099 ,-0.000456 ,-0.032341 ,-25.339819 ,804.671875
286 ,270 ,1061 ,33 ,18 ,0 ,177.897949 ,-194.070480 ,-8.086270 ,350.000000 ,333.003448 ,258.414642 ,0.000000 ,11.466902 ,11.684513 ,-0.002064 ,-0.040266 ,-25.081404 ,808.404297
287 ,256 ,1054 ,34 ,17 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,264.756104 ,0.000000 ,11.756471 ,11.949269 ,-0.002064 ,-0.040266 ,-24.816648 ,813.285156
288 ,250 ,1045 ,35 ,17 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,272.500000 ,0.000000 ,12.046039 ,12.221769 ,-0.002064 ,-0.040266 ,-24.544147 ,816.012695
289 ,243 ,1038 ,36 ,17 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,277.256104 ,0.000000 ,12.335607 ,12.499025 ,-0.002064 ,-0.040266 ,-24.266891 ,815.007812
290 ,232 ,1030 ,38 ,17 ,0 ,145.552856 ,-145.552856 ,0.000000 ,350.000000 ,260.611389 ,282.378052 ,0.000000 ,12.596218 ,12.781404 ,-0.002064 ,-0.040266 ,-23.984514 ,814.720703
291 ,223 ,1020 ,39 ,16 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,286.768311 ,0.000000 ,12.900265 ,13.068172 ,-0.003869 ,-0.048148 ,-23.697746 ,812.854492
292 ,211 ,1012 ,39 ,14 ,0 ,145.552856 ,-145.552856 ,0.000000 ,350.000000 ,260.611389 ,289.451233 ,0.000000 ,13.160876 ,13.357623 ,-0.003869 ,-0.048148 ,-23.408295 ,808.021484
293 ,206 ,1003 ,38 ,12 ,0 ,177.897949 ,-145.552856 ,16.172541 ,350.000000 ,289.568237 ,290.731720 ,0.000000 ,13.450444 ,13.648355 ,-0.000108 ,-0.032419 ,-23.117563 ,805.533203
294 ,198 ,1004 ,40 ,15 ,0 ,145.552856 ,-177.897949 ,-16.172541 ,350.000000 ,289.568237 ,290.000000 ,0.000000 ,13.740013 ,13.938354 ,-0.003949 ,-0.048129 ,-22.827562 ,806.250977
295 ,188 ,986 ,40 ,10 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,288.902435 ,0.000000 ,14.029581 ,14.227257 ,-0.003949 ,-0.048129 ,-22.538660 ,807.542969
296 ,185 ,983 ,44 ,13 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,287.012207 ,0.000000 ,14.333628 ,14.514269 ,-0.001947 ,-0.040295 ,-22.251648 ,807.590820
297 ,177 ,973 ,42 ,11 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,285.000000 ,0.000000 ,14.637674 ,14.799270 ,-0.003990 ,-0.048118 ,-21.966648 ,808.930664
298 ,172 ,965 ,43 ,10 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,283.414642 ,0.000000 ,14.941721 ,15.082684 ,-0.001905 ,-0.040306 ,-21.683233 ,810.031250
299 ,165 ,959 ,45 ,12 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,282.987823 ,0.000000 ,15.245768 ,15.365672 ,-0.004032 ,-0.048107 ,-21.400246 ,811.323242
300 ,160 ,953 ,47 ,11 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,285.670746 ,0.000000 ,15.549814 ,15.651342 ,-0.001864 ,-0.040317 ,-21.114574 ,812.184570
301 ,153 ,942 ,48 ,8 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,287.439026 ,0.000000 ,15.853861 ,15.938782 ,-0.004073 ,-0.048096 ,-20.827135 ,809.600586
302 ,147 ,933 ,48 ,8 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,288.841461 ,0.000000 ,16.172386 ,16.227623 ,-0.004073 ,-0.048096 ,-20.538294 ,809.026367
303 ,142 ,923 ,48 ,8 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,290.060974 ,0.000000 ,16.461954 ,16.517685 ,-0.004073 ,-0.048096 ,-20.248234 ,811.466797
304 ,139 ,929 ,49 ,14 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,291.036591 ,0.000000 ,16.751522 ,16.808722 ,-0.004073 ,-0.048096 ,-19.957197 ,814.625000
305 ,129 ,912 ,48 ,8 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,292.560974 ,0.000000 ,17.070047 ,17.101282 ,-0.004073 ,-0.048096 ,-19.664637 ,817.735352
306 ,131 ,903 ,52 ,9 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,292.926849 ,0.000000 ,17.374094 ,17.394209 ,-0.001658 ,-0.040378 ,-19.371708 ,818.931641
307 ,125 ,895 ,54 ,5 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,291.829285 ,0.000000 ,17.663662 ,17.686037 ,-0.001658 ,-0.040378 ,-19.079880 ,815.725586
308 ,119 ,886 ,54 ,7 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,289.878052 ,0.000000 ,17.982187 ,17.975916 ,-0.001658 ,-0.040378 ,-18.790001 ,810.749023
309 ,116 ,879 ,55 ,6 ,0 ,145.552856 ,-161.725403 ,-8.086270 ,350.000000 ,275.089813 ,292.134155 ,0.000000 ,18.257277 ,18.268049 ,-0.004192 ,-0.048058 ,-18.497868 ,811.275391
310 ,111 ,873 ,56 ,8 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,293.780487 ,0.000000 ,18.575802 ,18.561831 ,-0.004192 ,-0.048058 ,-18.204086 ,811.658203
311 ,107 ,862 ,58 ,8 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,292.743896 ,0.000000 ,18.879848 ,18.854574 ,-0.001575 ,-0.040406 ,-17.911343 ,807.830078
312 ,103 ,855 ,58 ,7 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,293.109772 ,0.000000 ,19.169416 ,19.147684 ,-0.001575 ,-0.040406 ,-17.618233 ,808.595703
313 ,98 ,846 ,58 ,5 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,293.780487 ,0.000000 ,19.473463 ,19.441465 ,0.001121 ,-0.032783 ,-17.324453 ,808.356445
314 ,92 ,842 ,59 ,6 ,0 ,161.725403 ,-194.070480 ,-16.172541 ,350.000000 ,318.525055 ,294.085358 ,0.000000 ,19.791988 ,19.735550 ,-0.004356 ,-0.048000 ,-17.030367 ,805.341797
315 ,90 ,834 ,63 ,6 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,293.963409 ,0.000000 ,20.081556 ,20.029514 ,-0.004356 ,-0.048000 ,-16.736404 ,806.011719
316 ,88 ,827 ,63 ,6 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,293.048798 ,0.000000 ,20.385603 ,20.322563 ,-0.001539 ,-0.040420 ,-16.443356 ,806.442383
317 ,82 ,817 ,64 ,5 ,0 ,194.070480 ,-177.897949 ,8.086270 ,350.000000 ,333.003448 ,291.707336 ,0.000000 ,20.718607 ,20.614269 ,0.001322 ,-0.032857 ,-16.151648 ,806.059570
318 ,78 ,811 ,63 ,5 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,290.792694 ,0.000000 ,21.022654 ,20.905062 ,-0.001579 ,-0.040405 ,-15.860855 ,808.117188
319 ,75 ,803 ,65 ,7 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,289.878052 ,0.000000 ,21.341179 ,21.194941 ,-0.001579 ,-0.040405 ,-15.570977 ,809.504883
320 ,70 ,797 ,66 ,6 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,292.012207 ,0.000000 ,21.645226 ,21.486952 ,0.001404 ,-0.032889 ,-15.278965 ,810.031250
321 ,69 ,789 ,68 ,5 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,293.536591 ,0.000000 ,21.949272 ,21.780489 ,-0.001619 ,-0.040389 ,-14.985428 ,808.069336
322 ,65 ,778 ,68 ,4 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,293.658539 ,0.000000 ,22.253319 ,22.074148 ,0.001444 ,-0.032905 ,-14.691770 ,805.533203
323 ,62 ,769 ,69 ,2 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,294.207336 ,0.000000 ,22.571844 ,22.368355 ,0.001444 ,-0.032905 ,-14.397562 ,808.739258
324 ,59 ,768 ,70 ,7 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,295.365875 ,0.000000 ,22.861412 ,22.663721 ,0.001444 ,-0.032905 ,-14.102197 ,809.600586
325 ,49 ,755 ,66 ,2 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,296.768311 ,0.000000 ,23.179937 ,22.960489 ,0.001444 ,-0.032905 ,-13.805428 ,805.533203
326 ,55 ,750 ,73 ,3 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,296.402435 ,0.000000 ,23.483984 ,23.256891 ,0.004666 ,-0.025488 ,-13.509026 ,800.604492
327 ,52 ,739 ,76 ,4 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,294.085358 ,0.000000 ,23.773552 ,23.550978 ,0.004666 ,-0.025488 ,-13.214940 ,795.915039
328 ,47 ,734 ,74 ,4 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,291.890259 ,0.000000 ,24.092077 ,23.842867 ,0.004666 ,-0.025488 ,-12.923050 ,793.570312
329 ,46 ,727 ,75 ,5 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,291.097565 ,0.000000 ,24.410603 ,24.133965 ,0.004666 ,-0.025488 ,-12.631952 ,791.704102
330 ,44 ,720 ,77 ,5 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,291.280487 ,0.000000 ,24.700171 ,24.425245 ,0.004666 ,-0.025488 ,-12.340672 ,792.278320
331 ,43 ,712 ,78 ,4 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,292.195129 ,0.000000 ,25.018696 ,24.717442 ,0.004666 ,-0.025488 ,-12.048476 ,796.393555
332 ,39 ,705 ,80 ,3 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,292.743896 ,0.000000 ,25.322742 ,25.010185 ,0.008124 ,-0.018179 ,-11.755733 ,798.786133
333 ,36 ,697 ,80 ,3 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,293.597565 ,0.000000 ,25.626789 ,25.303782 ,0.004627 ,-0.025470 ,-11.462135 ,801.178711
334 ,34 ,691 ,79 ,3 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,294.573181 ,0.000000 ,25.945314 ,25.598356 ,0.004627 ,-0.025470 ,-11.167562 ,804.576172
335 ,37 ,682 ,85 ,5 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,294.756104 ,0.000000 ,26.249361 ,25.893112 ,0.008204 ,-0.018217 ,-10.872806 ,806.155273
336 ,33 ,681 ,85 ,7 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,294.695129 ,0.000000 ,26.567886 ,26.187807 ,0.008204 ,-0.018217 ,-10.578111 ,804.958984
337 ,30 ,674 ,85 ,5 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,293.353668 ,0.000000 ,26.886412 ,26.481161 ,0.008204 ,-0.018217 ,-10.284757 ,801.800781
338 ,30 ,668 ,87 ,3 ,0 ,194.070480 ,-161.725403 ,16.172541 ,350.000000 ,318.525055 ,292.073181 ,0.000000 ,27.204935 ,26.773233 ,0.015597 ,-0.003834 ,-9.992683 ,801.274414
339 ,29 ,664 ,88 ,3 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,291.280487 ,0.000000 ,27.508982 ,27.064514 ,0.011862 ,-0.011006 ,-9.701404 ,801.705078
340 ,26 ,657 ,89 ,4 ,0 ,161.725403 ,-194.070480 ,-16.172541 ,350.000000 ,318.525055 ,290.914642 ,0.000000 ,27.827507 ,27.355429 ,0.004313 ,-0.025308 ,-9.410489 ,797.685547
341 ,25 ,655 ,89 ,5 ,0 ,194.070480 ,-161.725403 ,16.172541 ,350.000000 ,318.525055 ,291.768311 ,0.000000 ,28.146032 ,27.647198 ,0.011942 ,-0.011048 ,-9.118720 ,796.441406
342 ,24 ,651 ,91 ,5 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,293.536591 ,0.000000 ,28.450079 ,27.940733 ,0.015794 ,-0.003938 ,-8.825184 ,801.752930
343 ,20 ,647 ,91 ,4 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,293.719513 ,0.000000 ,28.768604 ,28.234453 ,0.015794 ,-0.003938 ,-8.531465 ,805.581055
344 ,21 ,644 ,93 ,3 ,0 ,161.725403 ,-194.070480 ,-16.172541 ,350.000000 ,318.525055 ,295.975616 ,0.000000 ,29.087130 ,28.530428 ,0.007932 ,-0.018071 ,-8.235489 ,807.160156
345 ,17 ,638 ,93 ,1 ,0 ,177.897949 ,-145.552856 ,16.172541 ,350.000000 ,289.568237 ,297.012207 ,0.000000 ,29.376698 ,28.827440 ,0.015865 ,-0.003978 ,-7.938477 ,806.011719
346 ,20 ,646 ,96 ,6 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,297.134155 ,0.000000 ,29.695223 ,29.124575 ,0.015865 ,-0.003978 ,-7.641342 ,801.370117
347 ,18 ,642 ,98 ,4 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,296.219513 ,0.000000 ,29.999269 ,29.420795 ,0.019908 ,0.003025 ,-7.345123 ,796.967773
348 ,17 ,639 ,98 ,5 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,295.487823 ,0.000000 ,30.317795 ,29.716282 ,0.019908 ,0.003025 ,-7.049635 ,793.235352
349 ,15 ,635 ,100 ,4 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,295.243896 ,0.000000 ,30.621841 ,30.011526 ,0.015789 ,-0.003934 ,-6.754391 ,792.230469
350 ,15 ,630 ,99 ,6 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,294.268311 ,0.000000 ,30.940367 ,30.305796 ,0.015789 ,-0.003934 ,-6.460123 ,793.187500
351 ,15 ,627 ,103 ,4 ,0 ,194.070480 ,-161.725403 ,16.172541 ,350.000000 ,318.525055 ,293.963409 ,0.000000 ,31.258892 ,30.599758 ,0.024181 ,0.009891 ,-6.166159 ,794.288086
352 ,14 ,618 ,102 ,4 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,294.207336 ,0.000000 ,31.562939 ,30.893965 ,0.019949 ,0.003001 ,-5.871952 ,796.680664
353 ,12 ,609 ,104 ,4 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,294.939026 ,0.000000 ,31.881462 ,31.188904 ,0.019949 ,0.003001 ,-5.577013 ,797.541992
354 ,11 ,601 ,104 ,3 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,295.914642 ,0.000000 ,32.199989 ,31.484819 ,0.019949 ,0.003001 ,-5.281098 ,796.824219
355 ,14 ,602 ,111 ,8 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,295.914642 ,0.000000 ,32.504036 ,31.780733 ,0.024294 ,0.009820 ,-4.985183 ,797.015625
356 ,11 ,576 ,110 ,6 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,296.768311 ,0.000000 ,32.822559 ,32.077503 ,0.024294 ,0.009820 ,-4.688415 ,798.451172
357 ,10 ,565 ,111 ,4 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,296.341461 ,0.000000 ,33.126606 ,32.373844 ,0.028713 ,0.016592 ,-4.392074 ,801.465820
358 ,8 ,553 ,111 ,5 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,295.853668 ,0.000000 ,33.430653 ,32.669697 ,0.024258 ,0.009844 ,-4.096220 ,804.289062
359 ,7 ,544 ,116 ,5 ,0 ,177.897949 ,-194.070480 ,-8.086270 ,350.000000 ,333.003448 ,294.939026 ,0.000000 ,33.763657 ,32.964638 ,0.019764 ,0.003121 ,-3.801281 ,803.810547
360 ,9 ,532 ,117 ,5 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,293.963409 ,0.000000 ,34.067703 ,33.258598 ,0.024294 ,0.009820 ,-3.507318 ,801.417969
361 ,6 ,523 ,118 ,4 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,293.170746 ,0.000000 ,34.371750 ,33.551769 ,0.028859 ,0.016494 ,-3.214147 ,800.891602
362 ,7 ,507 ,119 ,3 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,293.048798 ,0.000000 ,34.690273 ,33.844818 ,0.028859 ,0.016494 ,-2.921098 ,803.475586
363 ,5 ,496 ,120 ,3 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,294.390259 ,0.000000 ,34.994320 ,34.139210 ,0.024221 ,0.009870 ,-2.626708 ,807.782227
364 ,9 ,499 ,125 ,8 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,294.817078 ,0.000000 ,35.298367 ,34.434029 ,0.028894 ,0.016470 ,-2.331891 ,811.945312
365 ,9 ,486 ,129 ,5 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,294.085358 ,0.000000 ,35.616894 ,34.728111 ,0.028894 ,0.016470 ,-2.037805 ,813.476562
366 ,8 ,471 ,129 ,3 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,291.707336 ,0.000000 ,35.935417 ,35.019821 ,0.028894 ,0.016470 ,-1.746098 ,814.385742
367 ,5 ,462 ,131 ,4 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,291.158539 ,0.000000 ,36.239464 ,35.310978 ,0.024114 ,0.009948 ,-1.454939 ,817.208984
368 ,4 ,456 ,135 ,3 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,291.585358 ,0.000000 ,36.543510 ,35.602562 ,0.028929 ,0.016444 ,-1.163354 ,817.783203
