Time[ms], WallSen FL, WallSen L, WallSen R, WallSen FR, Machine V, Mot V L, Mot V R, Mot V LR, Machine Angular, Mot Angular, IMU Angular Z, Machine Angle, Mot Angle, IMU Angle, Mot Distance X, Mot Distance Y, IMU Global Angle, IMU V
849 ,2288 ,951 ,273 ,1367 ,120 ,94.076851 ,94.076851 ,94.076851 ,0.000000 ,0.000000 ,8.231708 ,0.000000 ,0.547443 ,2.402372 ,0.441757 ,93.048553 ,0.061647 ,165.422852
850 ,2288 ,951 ,273 ,1367 ,120 ,125.435799 ,125.435799 ,125.435799 ,0.000000 ,0.000000 ,8.536586 ,0.000000 ,0.547443 ,2.410908 ,0.442956 ,93.173981 ,0.070183 ,163.604492
851 ,2293 ,955 ,271 ,1368 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,8.597561 ,0.000000 ,0.547443 ,2.419506 ,0.444005 ,93.283737 ,0.078781 ,161.977539
852 ,2303 ,959 ,271 ,1368 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,9.390244 ,0.000000 ,0.547443 ,2.428896 ,0.445053 ,93.393486 ,0.088171 ,159.872070
853 ,2313 ,969 ,272 ,1374 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,9.878049 ,0.000000 ,0.547443 ,2.438774 ,0.446102 ,93.503235 ,0.098049 ,157.718750
854 ,2322 ,972 ,272 ,1372 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,9.756098 ,0.000000 ,0.561480 ,2.448530 ,0.447254 ,93.620827 ,0.107805 ,157.862305
855 ,2322 ,972 ,272 ,1372 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,9.207317 ,0.000000 ,0.561480 ,2.457737 ,0.448330 ,93.730576 ,0.117012 ,157.718750
856 ,2331 ,978 ,272 ,1376 ,120 ,94.076851 ,109.756325 ,101.916588 ,0.000000 ,-14.036996 ,8.902439 ,0.000000 ,0.547443 ,2.466640 ,0.449304 ,93.832489 ,0.125915 ,156.331055
857 ,2339 ,984 ,276 ,1379 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,8.353659 ,0.000000 ,0.561480 ,2.474993 ,0.450456 ,93.950081 ,0.134268 ,155.039062
858 ,2348 ,992 ,277 ,1382 ,120 ,125.435799 ,94.076851 ,109.756325 ,0.000000 ,28.073992 ,7.439024 ,0.000000 ,0.589554 ,2.482433 ,0.451585 ,94.059830 ,0.141707 ,153.555664
859 ,2352 ,992 ,276 ,1380 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,7.256098 ,0.000000 ,0.575517 ,2.489689 ,0.452767 ,94.177422 ,0.148964 ,151.976562
860 ,2352 ,992 ,276 ,1380 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,6.219512 ,0.000000 ,0.575517 ,2.495908 ,0.453869 ,94.287170 ,0.155183 ,148.244141
861 ,2361 ,994 ,275 ,1379 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,5.731708 ,0.000000 ,0.575517 ,2.501640 ,0.454971 ,94.396919 ,0.160915 ,146.330078
862 ,2371 ,1012 ,277 ,1390 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,5.792683 ,0.000000 ,0.575517 ,2.507433 ,0.456074 ,94.506676 ,0.166708 ,147.239258
863 ,2373 ,1012 ,274 ,1387 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,5.609756 ,0.000000 ,0.589554 ,2.513042 ,0.457284 ,94.624260 ,0.172317 ,147.813477
864 ,2381 ,1010 ,276 ,1387 ,120 ,94.076851 ,109.756325 ,101.916588 ,0.000000 ,-14.036996 ,5.914634 ,0.000000 ,0.575517 ,2.518957 ,0.458308 ,94.726173 ,0.178232 ,148.866211
865 ,2381 ,1010 ,276 ,1387 ,120 ,125.435799 ,94.076851 ,109.756325 ,0.000000 ,28.073992 ,5.548780 ,0.000000 ,0.603591 ,2.524506 ,0.459464 ,94.835922 ,0.183781 ,150.541016
866 ,2391 ,1016 ,277 ,1389 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,4.817073 ,0.000000 ,0.589554 ,2.529323 ,0.460674 ,94.953514 ,0.188598 ,151.163086
867 ,2403 ,1027 ,279 ,1395 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,4.878049 ,0.000000 ,0.589554 ,2.534201 ,0.461803 ,95.063263 ,0.193476 ,153.077148
868 ,2404 ,1028 ,277 ,1396 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,5.000000 ,0.000000 ,0.603591 ,2.539201 ,0.463042 ,95.180855 ,0.198476 ,154.321289
869 ,2404 ,1028 ,277 ,1396 ,120 ,94.076851 ,109.756325 ,101.916588 ,0.000000 ,-14.036996 ,5.487805 ,0.000000 ,0.589554 ,2.544689 ,0.464091 ,95.282768 ,0.203964 ,154.991211
870 ,2413 ,1031 ,277 ,1396 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,6.280488 ,0.000000 ,0.603591 ,2.550969 ,0.465329 ,95.400352 ,0.210244 ,156.378906
871 ,2422 ,1039 ,280 ,1400 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,5.121951 ,0.000000 ,0.603591 ,2.556091 ,0.466486 ,95.510109 ,0.215366 ,155.613281
872 ,2427 ,1043 ,278 ,1403 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,4.756098 ,0.000000 ,0.617628 ,2.560847 ,0.467753 ,95.627693 ,0.220122 ,158.053711
873 ,2434 ,1047 ,278 ,1404 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,3.780488 ,0.000000 ,0.617628 ,2.564628 ,0.468936 ,95.737442 ,0.223903 ,159.967773
874 ,2434 ,1047 ,278 ,1404 ,120 ,109.756325 ,94.076851 ,101.916588 ,0.000000 ,14.036996 ,3.414634 ,0.000000 ,0.631665 ,2.568042 ,0.470060 ,95.839355 ,0.227317 ,161.307617
875 ,2444 ,1051 ,280 ,1406 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,3.109756 ,0.000000 ,0.617628 ,2.571152 ,0.471328 ,95.956947 ,0.230427 ,164.370117
876 ,2452 ,1061 ,284 ,1411 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,2.317073 ,0.000000 ,0.617628 ,2.573469 ,0.472511 ,96.066696 ,0.232744 ,165.375000
877 ,2456 ,1060 ,280 ,1410 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,2.439024 ,0.000000 ,0.631665 ,2.575908 ,0.473807 ,96.184280 ,0.235183 ,167.432617
878 ,2456 ,1060 ,280 ,1410 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,1.646341 ,0.000000 ,0.631665 ,2.577554 ,0.475017 ,96.294037 ,0.236829 ,167.193359
879 ,2463 ,1066 ,282 ,1415 ,120 ,109.756325 ,94.076851 ,101.916588 ,0.000000 ,14.036996 ,0.853659 ,0.000000 ,0.645702 ,2.578408 ,0.476166 ,96.395943 ,0.237683 ,165.470703
880 ,2469 ,1067 ,282 ,1415 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,0.426829 ,0.000000 ,0.631665 ,2.578835 ,0.477462 ,96.513535 ,0.238110 ,163.987305
881 ,2477 ,1074 ,284 ,1418 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-0.243902 ,0.000000 ,0.631665 ,2.578591 ,0.478672 ,96.623283 ,0.237866 ,162.264648
882 ,2483 ,1078 ,283 ,1422 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-0.487805 ,0.000000 ,0.631665 ,2.578103 ,0.479882 ,96.733032 ,0.237378 ,161.690430
883 ,2483 ,1078 ,283 ,1422 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,-0.609756 ,0.000000 ,0.645702 ,2.577494 ,0.481207 ,96.850616 ,0.236768 ,160.924805
884 ,2493 ,1087 ,288 ,1428 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-0.243902 ,0.000000 ,0.645702 ,2.577250 ,0.482444 ,96.960373 ,0.236525 ,161.164062
885 ,2497 ,1087 ,286 ,1425 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,0.548781 ,0.000000 ,0.645702 ,2.577798 ,0.483681 ,97.070122 ,0.237073 ,161.116211
886 ,2499 ,1089 ,284 ,1428 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,0.487805 ,0.000000 ,0.645702 ,2.578286 ,0.484918 ,97.179871 ,0.237561 ,160.541992
887 ,2505 ,1095 ,286 ,1432 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-0.060976 ,0.000000 ,0.645702 ,2.578225 ,0.486155 ,97.289619 ,0.237500 ,158.723633
888 ,2505 ,1095 ,286 ,1432 ,120 ,125.435799 ,94.076851 ,109.756325 ,0.000000 ,28.073992 ,-1.402439 ,0.000000 ,0.673776 ,2.576823 ,0.487446 ,97.399368 ,0.236098 ,156.043945
889 ,2512 ,1100 ,287 ,1435 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,-2.012195 ,0.000000 ,0.659739 ,2.574811 ,0.488800 ,97.516953 ,0.234086 ,153.507812
890 ,2521 ,1105 ,288 ,1439 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-1.890244 ,0.000000 ,0.659739 ,2.572920 ,0.490063 ,97.626701 ,0.232195 ,150.780273
891 ,2523 ,1106 ,287 ,1437 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,-2.500000 ,0.000000 ,0.645702 ,2.570421 ,0.491389 ,97.744293 ,0.229695 ,148.435547
892 ,2528 ,1113 ,286 ,1446 ,120 ,125.435799 ,94.076851 ,109.756325 ,0.000000 ,28.073992 ,-3.109756 ,0.000000 ,0.673776 ,2.567311 ,0.492679 ,97.854042 ,0.226586 ,146.665039
893 ,2528 ,1113 ,286 ,1446 ,120 ,94.076851 ,109.756325 ,101.916588 ,0.000000 ,-14.036996 ,-3.902439 ,0.000000 ,0.659739 ,2.563408 ,0.493853 ,97.955948 ,0.222683 ,145.325195
894 ,2538 ,1116 ,289 ,1448 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,-4.573171 ,0.000000 ,0.673776 ,2.558835 ,0.495236 ,98.073540 ,0.218110 ,143.650391
895 ,2543 ,1125 ,292 ,1455 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-3.353659 ,0.000000 ,0.673776 ,2.555481 ,0.496526 ,98.183289 ,0.214756 ,144.320312
896 ,2546 ,1126 ,291 ,1454 ,120 ,94.076851 ,125.435799 ,109.756325 ,0.000000 ,-28.073992 ,-2.987805 ,0.000000 ,0.645702 ,2.552494 ,0.497763 ,98.293037 ,0.211768 ,146.330078
897 ,2546 ,1126 ,291 ,1454 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,-3.414634 ,0.000000 ,0.659739 ,2.549079 ,0.499117 ,98.410622 ,0.208354 ,145.995117
898 ,2553 ,1129 ,291 ,1457 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-4.146341 ,0.000000 ,0.659739 ,2.544933 ,0.500381 ,98.520370 ,0.204208 ,144.990234
899 ,2560 ,1137 ,294 ,1462 ,120 ,125.435799 ,94.076851 ,109.756325 ,0.000000 ,28.073992 ,-3.536585 ,0.000000 ,0.687813 ,2.541396 ,0.501698 ,98.630119 ,0.200671 ,146.665039
900 ,2560 ,1138 ,293 ,1460 ,120 ,94.076851 ,109.756325 ,101.916588 ,0.000000 ,-14.036996 ,-2.500000 ,0.000000 ,0.673776 ,2.538896 ,0.502897 ,98.732033 ,0.198171 ,148.291992
901 ,2566 ,1140 ,290 ,1463 ,120 ,125.435799 ,125.435799 ,125.435799 ,0.000000 ,0.000000 ,-1.341463 ,0.000000 ,0.673776 ,2.537555 ,0.504372 ,98.857460 ,0.196829 ,150.923828
902 ,2566 ,1140 ,290 ,1463 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-0.182927 ,0.000000 ,0.673776 ,2.537372 ,0.505663 ,98.967209 ,0.196647 ,154.034180
903 ,2582 ,1148 ,299 ,1466 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-0.914634 ,0.000000 ,0.673776 ,2.536457 ,0.506953 ,99.076958 ,0.195732 ,153.651367
904 ,2583 ,1155 ,296 ,1474 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-1.341463 ,0.000000 ,0.673776 ,2.535115 ,0.508244 ,99.186707 ,0.194390 ,153.125000
905 ,2584 ,1155 ,293 ,1471 ,120 ,125.435799 ,125.435799 ,125.435799 ,0.000000 ,0.000000 ,-1.707317 ,0.000000 ,0.673776 ,2.533408 ,0.509719 ,99.312134 ,0.192683 ,152.742188
906 ,2584 ,1155 ,293 ,1471 ,120 ,109.756325 ,94.076851 ,101.916588 ,0.000000 ,14.036996 ,-1.524390 ,0.000000 ,0.687813 ,2.531884 ,0.510942 ,99.414040 ,0.191159 ,152.837891
907 ,2592 ,1160 ,293 ,1475 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,-1.768293 ,0.000000 ,0.673776 ,2.530116 ,0.512325 ,99.531631 ,0.189390 ,153.220703
908 ,2597 ,1164 ,295 ,1478 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-2.073171 ,0.000000 ,0.673776 ,2.528042 ,0.513616 ,99.641380 ,0.187317 ,154.321289
909 ,2605 ,1172 ,298 ,1483 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-1.036585 ,0.000000 ,0.673776 ,2.527006 ,0.514907 ,99.751129 ,0.186281 ,157.862305
910 ,2607 ,1169 ,296 ,1481 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-0.853659 ,0.000000 ,0.673776 ,2.526152 ,0.516197 ,99.860878 ,0.185427 ,160.637695
911 ,2607 ,1169 ,296 ,1481 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-0.975610 ,0.000000 ,0.673776 ,2.525177 ,0.517488 ,99.970627 ,0.184451 ,162.791016
912 ,2613 ,1175 ,296 ,1484 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-0.609756 ,0.000000 ,0.673776 ,2.524567 ,0.518779 ,100.080376 ,0.183842 ,165.614258
913 ,2626 ,1183 ,304 ,1491 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-1.158537 ,0.000000 ,0.673776 ,2.523408 ,0.520069 ,100.190125 ,0.182683 ,165.901367
914 ,2626 ,1187 ,297 ,1492 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-1.036585 ,0.000000 ,0.673776 ,2.522372 ,0.521360 ,100.299873 ,0.181647 ,164.705078
915 ,2631 ,1189 ,297 ,1493 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-0.365854 ,0.000000 ,0.673776 ,2.522006 ,0.522651 ,100.409622 ,0.181281 ,165.040039
916 ,2631 ,1189 ,297 ,1493 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,0.243902 ,0.000000 ,0.673776 ,2.522250 ,0.523941 ,100.519371 ,0.181525 ,164.896484
917 ,2637 ,1191 ,298 ,1497 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,0.243902 ,0.000000 ,0.673776 ,2.522494 ,0.525232 ,100.629120 ,0.181768 ,163.795898
918 ,2645 ,1201 ,303 ,1502 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-0.365854 ,0.000000 ,0.673776 ,2.522128 ,0.526523 ,100.738869 ,0.181403 ,162.503906
919 ,2648 ,1200 ,300 ,1500 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,-0.609756 ,0.000000 ,0.687813 ,2.521518 ,0.527934 ,100.856453 ,0.180793 ,161.068359
920 ,2652 ,1204 ,301 ,1502 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,-0.609756 ,0.000000 ,0.673776 ,2.520908 ,0.529317 ,100.974045 ,0.180183 ,159.680664
921 ,2652 ,1204 ,301 ,1502 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-0.975610 ,0.000000 ,0.673776 ,2.519933 ,0.530608 ,101.083794 ,0.179208 ,157.431641
922 ,2657 ,1205 ,300 ,1502 ,120 ,94.076851 ,94.076851 ,94.076851 ,0.000000 ,0.000000 ,-2.134146 ,0.000000 ,0.673776 ,2.517798 ,0.531714 ,101.177864 ,0.177073 ,154.369141
923 ,2659 ,1213 ,296 ,1509 ,120 ,125.435799 ,125.435799 ,125.435799 ,0.000000 ,0.000000 ,-2.012195 ,0.000000 ,0.673776 ,2.515786 ,0.533189 ,101.303291 ,0.175061 ,152.263672
924 ,2669 ,1216 ,304 ,1511 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-1.097561 ,0.000000 ,0.673776 ,2.514689 ,0.534480 ,101.413040 ,0.173964 ,151.737305
925 ,2669 ,1216 ,304 ,1511 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,-0.426829 ,0.000000 ,0.659739 ,2.514262 ,0.535834 ,101.530624 ,0.173537 ,152.072266
926 ,2678 ,1219 ,303 ,1513 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-0.670732 ,0.000000 ,0.659739 ,2.513591 ,0.537098 ,101.640373 ,0.172866 ,151.498047
927 ,2683 ,1224 ,309 ,1517 ,120 ,109.756325 ,94.076851 ,101.916588 ,0.000000 ,14.036996 ,-1.646341 ,0.000000 ,0.673776 ,2.511945 ,0.538296 ,101.742287 ,0.171220 ,150.301758
928 ,2684 ,1228 ,305 ,1518 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-1.524390 ,0.000000 ,0.673776 ,2.510420 ,0.539587 ,101.852036 ,0.169695 ,150.588867
929 ,2691 ,1229 ,305 ,1520 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,-1.524390 ,0.000000 ,0.659739 ,2.508896 ,0.540941 ,101.969620 ,0.168171 ,150.445312
930 ,2691 ,1229 ,305 ,1520 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,-1.585366 ,0.000000 ,0.673776 ,2.507311 ,0.542324 ,102.087212 ,0.166586 ,149.392578
931 ,2697 ,1231 ,304 ,1521 ,120 ,94.076851 ,94.076851 ,94.076851 ,0.000000 ,0.000000 ,-1.585366 ,0.000000 ,0.673776 ,2.505725 ,0.543430 ,102.181282 ,0.165000 ,149.583984
932 ,2704 ,1240 ,309 ,1528 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,-1.036585 ,0.000000 ,0.659739 ,2.504689 ,0.544784 ,102.298866 ,0.163964 ,150.732422
933 ,2706 ,1239 ,303 ,1528 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-0.548781 ,0.000000 ,0.659739 ,2.504140 ,0.546048 ,102.408615 ,0.163415 ,151.498047
934 ,2706 ,1239 ,303 ,1528 ,120 ,125.435799 ,125.435799 ,125.435799 ,0.000000 ,0.000000 ,-0.731707 ,0.000000 ,0.659739 ,2.503408 ,0.547492 ,102.534042 ,0.162683 ,151.641602
935 ,2714 ,1243 ,308 ,1531 ,120 ,109.756325 ,94.076851 ,101.916588 ,0.000000 ,14.036996 ,-0.609756 ,0.000000 ,0.673776 ,2.502799 ,0.548690 ,102.635956 ,0.162073 ,151.593750
936 ,2719 ,1248 ,310 ,1534 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-0.975610 ,0.000000 ,0.673776 ,2.501823 ,0.549981 ,102.745705 ,0.161098 ,151.354492
937 ,2725 ,1250 ,311 ,1537 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,-0.853659 ,0.000000 ,0.659739 ,2.500969 ,0.551335 ,102.863289 ,0.160244 ,151.354492
938 ,2729 ,1251 ,309 ,1538 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,-0.792683 ,0.000000 ,0.645702 ,2.500176 ,0.552660 ,102.980881 ,0.159451 ,152.263672
939 ,2729 ,1251 ,309 ,1538 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-0.792683 ,0.000000 ,0.645702 ,2.499384 ,0.553897 ,103.090630 ,0.158659 ,153.412109
940 ,2735 ,1253 ,311 ,1540 ,120 ,109.756325 ,94.076851 ,101.916588 ,0.000000 ,14.036996 ,-1.158537 ,0.000000 ,0.659739 ,2.498225 ,0.555071 ,103.192535 ,0.157500 ,154.464844
941 ,2743 ,1256 ,313 ,1543 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-0.304878 ,0.000000 ,0.659739 ,2.497921 ,0.556335 ,103.302284 ,0.157195 ,155.134766
942 ,2747 ,1265 ,309 ,1549 ,120 ,125.435799 ,125.435799 ,125.435799 ,0.000000 ,0.000000 ,1.585366 ,0.000000 ,0.659739 ,2.499506 ,0.557779 ,103.427711 ,0.158781 ,157.048828
943 ,2750 ,1266 ,310 ,1549 ,120 ,94.076851 ,125.435799 ,109.756325 ,0.000000 ,-28.073992 ,3.170732 ,0.000000 ,0.631665 ,2.502676 ,0.558989 ,103.537460 ,0.161951 ,158.292969
944 ,2750 ,1266 ,310 ,1549 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,3.475610 ,0.000000 ,0.631665 ,2.506152 ,0.560199 ,103.647217 ,0.165427 ,157.814453
945 ,2757 ,1262 ,312 ,1547 ,120 ,125.435799 ,94.076851 ,109.756325 ,0.000000 ,28.073992 ,2.987805 ,0.000000 ,0.659739 ,2.509140 ,0.561463 ,103.756966 ,0.168415 ,156.426758
946 ,2766 ,1267 ,315 ,1551 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,2.987805 ,0.000000 ,0.659739 ,2.512128 ,0.562726 ,103.866714 ,0.171403 ,155.469727
947 ,2768 ,1269 ,312 ,1549 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,3.902439 ,0.000000 ,0.645702 ,2.516030 ,0.564052 ,103.984299 ,0.175305 ,155.565430
948 ,2768 ,1269 ,312 ,1549 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,4.451220 ,0.000000 ,0.645702 ,2.520481 ,0.565289 ,104.094048 ,0.179756 ,155.230469
949 ,2773 ,1271 ,313 ,1552 ,120 ,94.076851 ,109.756325 ,101.916588 ,0.000000 ,-14.036996 ,4.573171 ,0.000000 ,0.631665 ,2.525054 ,0.566412 ,104.195961 ,0.184329 ,155.996094
950 ,2783 ,1275 ,317 ,1554 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,3.414634 ,0.000000 ,0.645702 ,2.528469 ,0.567737 ,104.313545 ,0.187744 ,155.421875
951 ,2785 ,1271 ,314 ,1551 ,120 ,125.435799 ,94.076851 ,109.756325 ,0.000000 ,28.073992 ,2.682927 ,0.000000 ,0.673776 ,2.531152 ,0.569028 ,104.423294 ,0.190427 ,154.177734
952 ,2790 ,1275 ,314 ,1559 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,1.890244 ,0.000000 ,0.659739 ,2.533042 ,0.570382 ,104.540886 ,0.192317 ,155.421875
953 ,2790 ,1275 ,314 ,1559 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,0.487805 ,0.000000 ,0.645702 ,2.533530 ,0.571707 ,104.658478 ,0.192805 ,156.043945
954 ,2799 ,1276 ,317 ,1559 ,120 ,94.076851 ,109.756325 ,101.916588 ,0.000000 ,-14.036996 ,0.243902 ,0.000000 ,0.631665 ,2.533774 ,0.572831 ,104.760384 ,0.193049 ,155.708984
955 ,2807 ,1281 ,321 ,1564 ,120 ,125.435799 ,94.076851 ,109.756325 ,0.000000 ,28.073992 ,-0.121951 ,0.000000 ,0.659739 ,2.533652 ,0.574095 ,104.870132 ,0.192927 ,156.091797
956 ,2808 ,1277 ,317 ,1562 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-0.304878 ,0.000000 ,0.659739 ,2.533347 ,0.575358 ,104.979881 ,0.192622 ,154.656250
957 ,2808 ,1277 ,317 ,1562 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,-0.975610 ,0.000000 ,0.673776 ,2.532372 ,0.576741 ,105.097473 ,0.191647 ,153.651367
958 ,2813 ,1280 ,319 ,1563 ,120 ,94.076851 ,109.756325 ,101.916588 ,0.000000 ,-14.036996 ,-0.487805 ,0.000000 ,0.659739 ,2.531884 ,0.577915 ,105.199379 ,0.191159 ,154.369141
959 ,2820 ,1280 ,319 ,1565 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,-0.548781 ,0.000000 ,0.645702 ,2.531335 ,0.579240 ,105.316971 ,0.190610 ,154.943359
960 ,2824 ,1281 ,323 ,1570 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,-0.182927 ,0.000000 ,0.659739 ,2.531152 ,0.580594 ,105.434555 ,0.190427 ,155.565430
961 ,2825 ,1275 ,320 ,1565 ,120 ,94.076851 ,109.756325 ,101.916588 ,0.000000 ,-14.036996 ,-0.000000 ,0.000000 ,0.645702 ,2.531152 ,0.581743 ,105.536469 ,0.190427 ,155.517578
962 ,2825 ,1275 ,320 ,1565 ,120 ,125.435799 ,94.076851 ,109.756325 ,0.000000 ,28.073992 ,0.975610 ,0.000000 ,0.673776 ,2.532128 ,0.583033 ,105.646217 ,0.191403 ,157.000977
963 ,2841 ,1279 ,331 ,1571 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,1.829268 ,0.000000 ,0.659739 ,2.533957 ,0.584387 ,105.763802 ,0.193232 ,158.867188
964 ,2843 ,1284 ,328 ,1576 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,2.804878 ,0.000000 ,0.659739 ,2.536762 ,0.585651 ,105.873550 ,0.196037 ,160.063477
965 ,2842 ,1277 ,323 ,1572 ,120 ,94.076851 ,109.756325 ,101.916588 ,0.000000 ,-14.036996 ,3.231707 ,0.000000 ,0.645702 ,2.539994 ,0.586800 ,105.975464 ,0.199268 ,160.972656
966 ,2849 ,1279 ,322 ,1573 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,3.292683 ,0.000000 ,0.645702 ,2.543286 ,0.588036 ,106.085213 ,0.202561 ,160.063477
