Time[ms], WallSen FL, WallSen L, WallSen R, WallSen FR, Machine V, Mot V L, Mot V R, Mot V LR, Machine Angular, Mot Angular, IMU Angular Z, Machine Angle, Mot Angle, IMU Angle, Mot Distance X, Mot Distance Y, IMU Global Angle, IMU V
474 ,64 ,13 ,402 ,339 ,0 ,64.821648 ,-64.821648 ,0.000000 ,157.500000 ,116.062714 ,163.536591 ,0.000000 ,67.388916 ,65.892624 ,0.096721 ,0.137668 ,28.444574 ,1260.505859
475 ,71 ,16 ,410 ,344 ,0 ,81.027054 ,-64.821648 ,8.102706 ,154.000000 ,130.570557 ,154.329269 ,0.000000 ,67.519485 ,66.046959 ,0.104208 ,0.140767 ,28.598904 ,1261.367188
476 ,75 ,20 ,414 ,347 ,0 ,97.232468 ,-64.821648 ,16.205412 ,150.500000 ,145.078384 ,145.426834 ,0.000000 ,67.664566 ,66.192383 ,0.119197 ,0.146925 ,28.744331 ,1265.960938
477 ,71 ,16 ,413 ,343 ,0 ,81.027054 ,-81.027054 ,0.000000 ,147.000000 ,145.078384 ,136.646347 ,0.000000 ,67.809639 ,66.329025 ,0.119197 ,0.146925 ,28.880978 ,1270.841797
478 ,69 ,15 ,415 ,344 ,0 ,97.232468 ,-81.027054 ,8.102706 ,143.500000 ,159.586227 ,127.012199 ,0.000000 ,67.969231 ,66.456039 ,0.126708 ,0.149964 ,29.007990 ,1270.124023
479 ,72 ,16 ,416 ,345 ,0 ,97.232468 ,-97.232468 ,0.000000 ,140.000000 ,174.094070 ,118.902443 ,0.000000 ,68.143326 ,66.574944 ,0.126708 ,0.149964 ,29.126892 ,1268.832031
480 ,71 ,15 ,419 ,345 ,0 ,81.027054 ,-113.437881 ,-16.205412 ,136.500000 ,174.094070 ,112.682930 ,0.000000 ,68.317413 ,66.687630 ,0.111649 ,0.143977 ,29.239574 ,1267.779297
481 ,73 ,16 ,422 ,346 ,0 ,81.027054 ,-81.027054 ,0.000000 ,133.000000 ,145.078384 ,110.914635 ,0.000000 ,68.462494 ,66.798538 ,0.111649 ,0.143977 ,29.350491 ,1269.310547
482 ,72 ,13 ,422 ,344 ,0 ,113.437881 ,-81.027054 ,16.205412 ,129.500000 ,174.094070 ,111.402443 ,0.000000 ,68.636589 ,66.909943 ,0.126741 ,0.149880 ,29.461893 ,1271.798828
483 ,72 ,13 ,422 ,344 ,0 ,97.232468 ,-97.232468 ,0.000000 ,126.000000 ,174.094070 ,112.134148 ,0.000000 ,68.810684 ,67.022079 ,0.126741 ,0.149880 ,29.574026 ,1273.138672
484 ,69 ,11 ,422 ,345 ,0 ,81.027054 ,-97.232468 ,-8.102706 ,122.500000 ,159.586227 ,111.585365 ,0.000000 ,68.970268 ,67.133667 ,0.119178 ,0.146973 ,29.685612 ,1274.239258
485 ,70 ,10 ,423 ,344 ,0 ,97.232468 ,-81.027054 ,8.102706 ,119.000000 ,159.586227 ,108.597565 ,0.000000 ,69.129852 ,67.242264 ,0.126749 ,0.149859 ,29.794209 ,1274.000000
486 ,73 ,12 ,428 ,348 ,0 ,81.027054 ,-81.027054 ,0.000000 ,115.500000 ,145.078384 ,106.951225 ,0.000000 ,69.274933 ,67.349213 ,0.126749 ,0.149859 ,29.901161 ,1273.521484
487 ,77 ,15 ,433 ,349 ,0 ,81.027054 ,-81.027054 ,0.000000 ,112.000000 ,145.078384 ,106.280487 ,0.000000 ,69.420013 ,67.455490 ,0.126749 ,0.149859 ,30.007441 ,1272.038086
488 ,74 ,12 ,432 ,350 ,0 ,81.027054 ,-81.027054 ,0.000000 ,108.500000 ,145.078384 ,105.853661 ,0.000000 ,69.565094 ,67.561348 ,0.126749 ,0.149859 ,30.113295 ,1271.559570
489 ,77 ,13 ,433 ,350 ,0 ,64.821648 ,-64.821648 ,0.000000 ,105.000000 ,116.062714 ,104.756104 ,0.000000 ,69.681152 ,67.666100 ,0.126749 ,0.149859 ,30.218050 ,1272.516602
490 ,77 ,13 ,437 ,352 ,0 ,64.821648 ,-81.027054 ,-8.102706 ,101.500000 ,130.570557 ,102.926834 ,0.000000 ,69.811722 ,67.769028 ,0.119145 ,0.147063 ,30.320978 ,1273.569336
491 ,78 ,13 ,439 ,353 ,0 ,64.821648 ,-48.616234 ,8.102706 ,98.000000 ,101.554871 ,102.134148 ,0.000000 ,69.913277 ,67.871162 ,0.126754 ,0.149846 ,30.423113 ,1276.727539
492 ,78 ,12 ,440 ,354 ,0 ,64.821648 ,-48.616234 ,8.102706 ,94.500000 ,101.554871 ,100.914635 ,0.000000 ,70.014832 ,67.972076 ,0.134369 ,0.152615 ,30.524027 ,1281.704102
493 ,79 ,10 ,441 ,355 ,0 ,48.616234 ,-64.821648 ,-8.102706 ,91.000000 ,101.554871 ,99.695122 ,0.000000 ,70.116386 ,68.071770 ,0.126749 ,0.149859 ,30.623722 ,1285.245117
494 ,80 ,10 ,442 ,356 ,0 ,48.616234 ,-48.616234 ,0.000000 ,87.500000 ,87.047035 ,97.743904 ,0.000000 ,70.203438 ,68.169518 ,0.126749 ,0.149859 ,30.721466 ,1288.355469
495 ,82 ,13 ,445 ,361 ,0 ,48.616234 ,-48.616234 ,0.000000 ,84.000000 ,87.047035 ,96.829269 ,0.000000 ,70.290482 ,68.266350 ,0.126749 ,0.149859 ,30.818295 ,1291.657227
496 ,81 ,14 ,444 ,361 ,0 ,48.616234 ,-32.410824 ,8.102706 ,80.500000 ,72.539192 ,95.792686 ,0.000000 ,70.363022 ,68.362137 ,0.134381 ,0.152582 ,30.914087 ,1292.566406
497 ,81 ,11 ,446 ,358 ,0 ,32.410824 ,-32.410824 ,0.000000 ,77.000000 ,58.031357 ,94.024391 ,0.000000 ,70.421051 ,68.456161 ,0.134381 ,0.152582 ,31.008112 ,1294.049805
498 ,83 ,11 ,448 ,360 ,0 ,16.205412 ,-32.410824 ,-8.102706 ,73.500000 ,43.523518 ,92.317078 ,0.000000 ,70.464577 ,68.548477 ,0.126745 ,0.149873 ,31.100430 ,1297.877930
499 ,83 ,11 ,450 ,361 ,0 ,32.410824 ,-32.410824 ,0.000000 ,70.000000 ,58.031357 ,90.182930 ,0.000000 ,70.522606 ,68.638664 ,0.126745 ,0.149873 ,31.190613 ,1300.988281
500 ,84 ,11 ,451 ,365 ,0 ,16.205412 ,-16.205412 ,0.000000 ,66.500000 ,29.015678 ,88.658539 ,0.000000 ,70.551620 ,68.727325 ,0.126745 ,0.149873 ,31.279270 ,1303.380859
501 ,85 ,13 ,452 ,367 ,0 ,0.000000 ,-16.205412 ,-8.102706 ,63.000000 ,14.507839 ,86.951225 ,0.000000 ,70.566132 ,68.814270 ,0.119104 ,0.147177 ,31.366222 ,1304.720703
502 ,86 ,10 ,453 ,366 ,0 ,16.205412 ,-16.205412 ,0.000000 ,59.500000 ,29.015678 ,84.146347 ,0.000000 ,70.595146 ,68.898422 ,0.119104 ,0.147177 ,31.450369 ,1302.280273
503 ,86 ,8 ,452 ,364 ,0 ,0.000000 ,-32.410824 ,-16.205412 ,56.000000 ,29.015678 ,77.926834 ,0.000000 ,70.624161 ,68.976349 ,0.103816 ,0.141801 ,31.528296 ,1297.973633
504 ,87 ,7 ,453 ,364 ,0 ,16.205412 ,-16.205412 ,0.000000 ,52.500000 ,29.015678 ,70.670731 ,0.000000 ,70.653175 ,69.047020 ,0.103816 ,0.141801 ,31.598967 ,1296.538086
505 ,88 ,10 ,454 ,370 ,0 ,0.000000 ,-32.410824 ,-16.205412 ,49.000000 ,29.015678 ,63.597561 ,0.000000 ,70.682198 ,69.110611 ,0.088523 ,0.136440 ,31.662563 ,1296.250977
506 ,90 ,15 ,457 ,376 ,0 ,16.205412 ,-16.205412 ,0.000000 ,45.500000 ,29.015678 ,56.463417 ,0.000000 ,70.711212 ,69.167076 ,0.088523 ,0.136440 ,31.719027 ,1295.485352
507 ,89 ,10 ,455 ,371 ,0 ,32.410824 ,-32.410824 ,0.000000 ,42.000000 ,58.031357 ,48.902439 ,0.000000 ,70.769241 ,69.215981 ,0.088523 ,0.136440 ,31.767929 ,1295.581055
508 ,89 ,11 ,456 ,371 ,0 ,32.410824 ,-32.410824 ,0.000000 ,38.500000 ,58.031357 ,41.707317 ,0.000000 ,70.827271 ,69.257690 ,0.088523 ,0.136440 ,31.809637 ,1297.495117
509 ,90 ,8 ,456 ,372 ,0 ,16.205412 ,-48.616234 ,-16.205412 ,35.000000 ,58.031357 ,35.975609 ,0.000000 ,70.885307 ,69.293663 ,0.073211 ,0.131133 ,31.845612 ,1301.083984
510 ,90 ,11 ,457 ,374 ,0 ,32.410824 ,-32.410824 ,0.000000 ,31.500000 ,58.031357 ,31.341465 ,0.000000 ,70.943336 ,69.325005 ,0.073211 ,0.131133 ,31.876953 ,1304.290039
511 ,89 ,11 ,460 ,375 ,0 ,48.616234 ,-16.205412 ,16.205412 ,28.000000 ,58.031357 ,28.292683 ,0.000000 ,71.001366 ,69.353294 ,0.088534 ,0.136409 ,31.905247 ,1308.692383
512 ,90 ,8 ,457 ,373 ,0 ,32.410824 ,-32.410824 ,0.000000 ,24.500000 ,58.031357 ,27.134148 ,0.000000 ,71.059395 ,69.380432 ,0.088534 ,0.136409 ,31.932381 ,1313.286133
513 ,88 ,7 ,456 ,371 ,0 ,16.205412 ,-32.410824 ,-8.102706 ,21.000000 ,43.523518 ,26.463415 ,0.000000 ,71.102921 ,69.406898 ,0.080868 ,0.133784 ,31.958843 ,1318.310547
514 ,87 ,5 ,455 ,370 ,0 ,16.205412 ,-32.410824 ,-8.102706 ,17.500000 ,43.523518 ,26.097561 ,0.000000 ,71.146446 ,69.432991 ,0.073200 ,0.131166 ,31.984941 ,1323.095703
515 ,93 ,8 ,460 ,375 ,0 ,16.205412 ,-16.205412 ,0.000000 ,14.000000 ,29.015678 ,24.695122 ,0.000000 ,71.175461 ,69.457687 ,0.073200 ,0.131166 ,32.009636 ,1324.100586
516 ,97 ,13 ,462 ,379 ,0 ,32.410824 ,0.000000 ,16.205412 ,10.500000 ,29.015678 ,22.500000 ,0.000000 ,71.204475 ,69.480186 ,0.088541 ,0.136387 ,32.032135 ,1325.823242
517 ,92 ,10 ,460 ,376 ,0 ,16.205412 ,-16.205412 ,0.000000 ,7.000000 ,29.015678 ,21.158537 ,0.000000 ,71.233490 ,69.501343 ,0.088541 ,0.136387 ,32.053295 ,1331.182617
518 ,92 ,10 ,460 ,376 ,0 ,0.000000 ,-16.205412 ,-8.102706 ,3.500000 ,14.507839 ,20.000000 ,0.000000 ,71.248001 ,69.521347 ,0.080868 ,0.133783 ,32.073296 ,1336.494141
519 ,92 ,10 ,460 ,376 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,18.109756 ,0.000000 ,71.248001 ,69.539459 ,0.080868 ,0.133783 ,32.091404 ,1339.795898
520 ,92 ,11 ,459 ,376 ,0 ,16.205412 ,0.000000 ,8.102706 ,0.000000 ,14.507839 ,15.243903 ,0.000000 ,71.262505 ,69.554703 ,0.088542 ,0.136385 ,32.106647 ,1340.944336
521 ,94 ,8 ,460 ,378 ,0 ,16.205412 ,0.000000 ,8.102706 ,0.000000 ,14.507839 ,11.768293 ,0.000000 ,71.277016 ,69.566467 ,0.096216 ,0.138986 ,32.118416 ,1341.805664
522 ,94 ,10 ,460 ,379 ,0 ,0.000000 ,-16.205412 ,-8.102706 ,0.000000 ,14.507839 ,9.085366 ,0.000000 ,71.291527 ,69.575554 ,0.088541 ,0.136387 ,32.127502 ,1342.714844
523 ,91 ,8 ,459 ,376 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,6.036585 ,0.000000 ,71.291527 ,69.581589 ,0.088541 ,0.136387 ,32.133537 ,1341.709961
524 ,89 ,7 ,458 ,374 ,0 ,16.205412 ,0.000000 ,8.102706 ,0.000000 ,14.507839 ,2.621951 ,0.000000 ,71.306030 ,69.584213 ,0.096216 ,0.138984 ,32.136162 ,1340.226562
525 ,93 ,8 ,459 ,378 ,0 ,16.205412 ,16.205412 ,16.205412 ,0.000000 ,0.000000 ,-0.365854 ,0.000000 ,0.000000 ,-0.416154 ,0.000000 ,0.000000 ,32.135796 ,1338.886719
526 ,87 ,7 ,456 ,374 ,0 ,16.205412 ,-16.205412 ,0.000000 ,0.000000 ,29.015678 ,-1.280488 ,0.000000 ,0.029016 ,-0.417434 ,0.000000 ,0.000000 ,32.134514 ,1338.982422
527 ,92 ,9 ,460 ,376 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-1.341463 ,0.000000 ,0.029016 ,-0.418776 ,0.000000 ,0.000000 ,32.133175 ,1338.886719
528 ,91 ,8 ,459 ,377 ,0 ,16.205412 ,0.000000 ,8.102706 ,0.000000 ,14.507839 ,-1.341463 ,0.000000 ,0.043524 ,-0.420117 ,0.000006 ,0.008103 ,32.131832 ,1335.967773
529 ,94 ,9 ,459 ,377 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-1.402439 ,0.000000 ,0.043524 ,-0.421520 ,0.000006 ,0.008103 ,32.130428 ,1333.000977
530 ,94 ,9 ,459 ,377 ,0 ,16.205412 ,0.000000 ,8.102706 ,0.000000 ,14.507839 ,-1.158537 ,0.000000 ,0.058031 ,-0.422678 ,0.000014 ,0.016205 ,32.129272 ,1330.704102
531 ,94 ,10 ,461 ,378 ,0 ,16.205412 ,16.205412 ,16.205412 ,0.000000 ,0.000000 ,-0.914634 ,0.000000 ,0.058031 ,-0.423593 ,0.000031 ,0.032411 ,32.128357 ,1328.311523
532 ,91 ,8 ,458 ,376 ,0 ,16.205412 ,0.000000 ,8.102706 ,0.000000 ,14.507839 ,-1.524390 ,0.000000 ,0.072539 ,-0.425117 ,0.000041 ,0.040514 ,32.126831 ,1325.583984
533 ,90 ,7 ,457 ,374 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-1.951220 ,0.000000 ,0.072539 ,-0.427068 ,0.000041 ,0.040514 ,32.124882 ,1323.669922
534 ,90 ,7 ,456 ,374 ,0 ,16.205412 ,16.205412 ,16.205412 ,0.000000 ,0.000000 ,-2.134146 ,0.000000 ,0.072539 ,-0.429202 ,0.000062 ,0.056719 ,32.122746 ,1324.004883
535 ,100 ,10 ,466 ,377 ,0 ,16.205412 ,0.000000 ,8.102706 ,0.000000 ,14.507839 ,-2.012195 ,0.000000 ,0.087047 ,-0.431215 ,0.000074 ,0.064822 ,32.120735 ,1325.679688
536 ,98 ,12 ,462 ,381 ,0 ,16.205412 ,16.205412 ,16.205412 ,0.000000 ,0.000000 ,-1.829268 ,0.000000 ,0.087047 ,-0.433044 ,0.000098 ,0.081027 ,32.118904 ,1327.593750
537 ,93 ,9 ,460 ,377 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-1.829268 ,0.000000 ,0.087047 ,0.000000 ,0.000000 ,0.000000 ,32.117077 ,1329.507812
538 ,92 ,8 ,459 ,378 ,0 ,16.205412 ,0.000000 ,8.102706 ,-3.500000 ,14.507839 ,-1.768293 ,0.000000 ,0.101555 ,-0.001768 ,0.000014 ,0.008103 ,32.115307 ,1331.804688
539 ,92 ,8 ,458 ,377 ,0 ,16.205412 ,16.205412 ,16.205412 ,-7.000000 ,0.000000 ,-1.524390 ,0.000000 ,0.101555 ,-0.003293 ,0.000043 ,0.024308 ,32.113781 ,1334.245117
540 ,93 ,10 ,459 ,378 ,0 ,0.000000 ,-16.205412 ,-8.102706 ,-10.500000 ,14.507839 ,-1.280488 ,0.000000 ,0.116063 ,-0.004573 ,0.000027 ,0.016205 ,32.112503 ,1336.302734
541 ,91 ,11 ,460 ,378 ,0 ,-16.205412 ,-16.205412 ,-16.205412 ,-14.000000 ,0.000000 ,-1.402439 ,0.000000 ,0.116063 ,-0.005976 ,-0.000006 ,0.000000 ,32.111099 ,1338.408203
542 ,92 ,8 ,459 ,376 ,0 ,16.205412 ,0.000000 ,8.102706 ,-17.500000 ,14.507839 ,-1.219512 ,0.000000 ,0.130571 ,-0.007195 ,0.000012 ,0.008103 ,32.109879 ,1341.662109
543 ,92 ,7 ,459 ,373 ,0 ,0.000000 ,16.205412 ,8.102706 ,-21.000000 ,-14.507839 ,-0.670732 ,0.000000 ,0.116063 ,-0.007866 ,0.000029 ,0.016205 ,32.109211 ,1344.820312
544 ,92 ,6 ,460 ,372 ,0 ,0.000000 ,16.205412 ,8.102706 ,-24.500000 ,-14.507839 ,-0.304878 ,0.000000 ,0.101555 ,-0.008171 ,0.000043 ,0.024308 ,32.108906 ,1346.590820
545 ,94 ,12 ,461 ,376 ,0 ,-32.410824 ,0.000000 ,-16.205412 ,-28.000000 ,-29.015678 ,0.060976 ,0.000000 ,0.072539 ,-0.008110 ,0.000023 ,0.008103 ,32.108967 ,1349.079102
546 ,95 ,15 ,462 ,380 ,0 ,-16.205412 ,0.000000 ,-8.102706 ,-31.500000 ,-14.507839 ,0.304878 ,0.000000 ,0.058031 ,-0.007805 ,0.000014 ,-0.000000 ,32.109272 ,1351.471680
547 ,92 ,10 ,462 ,377 ,0 ,0.000000 ,16.205412 ,8.102706 ,-35.000000 ,-14.507839 ,0.426829 ,0.000000 ,0.043524 ,-0.007378 ,0.000021 ,0.008103 ,32.109699 ,1352.476562
548 ,91 ,9 ,459 ,376 ,0 ,-16.205412 ,32.410824 ,8.102706 ,-38.500000 ,-43.523518 ,0.365854 ,0.000000 ,0.000000 ,-0.007012 ,0.000021 ,0.016205 ,32.110062 ,1353.959961
549 ,93 ,10 ,459 ,376 ,0 ,-16.205412 ,32.410824 ,8.102706 ,-42.000000 ,-43.523518 ,0.243902 ,0.000000 ,-0.043524 ,-0.006768 ,0.000014 ,0.024308 ,32.110306 ,1355.921875
550 ,93 ,11 ,459 ,378 ,0 ,-48.616234 ,16.205412 ,-16.205412 ,-45.500000 ,-58.031357 ,0.365854 ,0.000000 ,-0.101555 ,-0.006402 ,0.000043 ,0.008103 ,32.110672 ,1357.357422
551 ,91 ,11 ,461 ,380 ,0 ,-32.410824 ,32.410824 ,0.000000 ,-49.000000 ,-58.031357 ,0.243902 ,0.000000 ,-0.159586 ,-0.006159 ,0.000043 ,0.008103 ,32.110916 ,1356.113281
552 ,91 ,9 ,459 ,375 ,0 ,-32.410824 ,32.410824 ,0.000000 ,-52.500000 ,-58.031357 ,-0.975610 ,0.000000 ,-0.217618 ,-0.007134 ,0.000043 ,0.008103 ,32.109940 ,1354.773438
553 ,90 ,6 ,457 ,373 ,0 ,-16.205412 ,32.410824 ,8.102706 ,-56.000000 ,-43.523518 ,-7.256098 ,0.000000 ,-0.261141 ,-0.014390 ,0.000006 ,0.016205 ,32.102684 ,1348.313477
554 ,87 ,6 ,456 ,372 ,0 ,-16.205412 ,16.205412 ,0.000000 ,-59.500000 ,-29.015678 ,-16.890244 ,0.000000 ,-0.290157 ,-0.031280 ,0.000006 ,0.016205 ,32.085796 ,1344.246094
555 ,98 ,10 ,464 ,375 ,0 ,0.000000 ,0.000000 ,0.000000 ,-63.000000 ,0.000000 ,-26.158537 ,0.000000 ,-0.290157 ,-0.057439 ,0.000006 ,0.016205 ,32.059635 ,1348.074219
556 ,98 ,13 ,462 ,379 ,0 ,-16.205412 ,0.000000 ,-8.102706 ,-66.500000 ,-14.507839 ,-34.085365 ,0.000000 ,-0.304665 ,-0.091524 ,0.000049 ,0.008103 ,32.025551 ,1349.557617
557 ,93 ,11 ,459 ,375 ,0 ,0.000000 ,0.000000 ,0.000000 ,-70.000000 ,0.000000 ,-39.512196 ,0.000000 ,-0.304665 ,-0.131037 ,0.000049 ,0.008103 ,31.986038 ,1352.620117
558 ,91 ,10 ,459 ,373 ,0 ,0.000000 ,0.000000 ,0.000000 ,-73.500000 ,0.000000 ,-41.829269 ,0.000000 ,-0.304665 ,-0.172866 ,0.000049 ,0.008103 ,31.944210 ,1358.649414
559 ,89 ,9 ,459 ,373 ,0 ,0.000000 ,16.205412 ,8.102706 ,-77.000000 ,-14.507839 ,-41.036587 ,0.000000 ,-0.319172 ,-0.213902 ,0.000004 ,0.016205 ,31.903173 ,1363.482422
560 ,90 ,9 ,459 ,372 ,0 ,-16.205412 ,16.205412 ,0.000000 ,-80.500000 ,-29.015678 ,-38.292683 ,0.000000 ,-0.348188 ,-0.252195 ,0.000004 ,0.016205 ,31.864880 ,1365.300781
561 ,91 ,11 ,458 ,372 ,0 ,-16.205412 ,16.205412 ,0.000000 ,-84.000000 ,-29.015678 ,-35.975609 ,0.000000 ,-0.377204 ,-0.288171 ,0.000004 ,0.016205 ,31.828905 ,1365.013672
562 ,87 ,9 ,455 ,370 ,0 ,-32.410824 ,16.205412 ,-8.102706 ,-87.500000 ,-43.523518 ,-35.792683 ,0.000000 ,-0.420727 ,-0.323963 ,0.000064 ,0.008103 ,31.793112 ,1361.759766
563 ,86 ,6 ,454 ,369 ,0 ,-16.205412 ,32.410824 ,8.102706 ,-91.000000 ,-43.523518 ,-36.707317 ,0.000000 ,-0.464251 ,-0.360671 ,-0.000002 ,0.016205 ,31.756405 ,1358.697266
564 ,85 ,7 ,452 ,365 ,0 ,-32.410824 ,48.616234 ,8.102706 ,-94.500000 ,-72.539192 ,-36.585365 ,0.000000 ,-0.536790 ,-0.397256 ,-0.000078 ,0.024308 ,31.719820 ,1359.750000
565 ,92 ,10 ,458 ,369 ,0 ,-64.821648 ,32.410824 ,-16.205412 ,-98.000000 ,-87.047035 ,-35.243904 ,0.000000 ,-0.623837 ,-0.432500 ,0.000098 ,0.008103 ,31.684576 ,1362.812500
566 ,94 ,14 ,460 ,373 ,0 ,-48.616234 ,48.616234 ,0.000000 ,-101.500000 ,-87.047035 ,-34.329269 ,0.000000 ,-0.710884 ,-0.466829 ,0.000098 ,0.008103 ,31.650246 ,1366.018555
567 ,88 ,11 ,455 ,369 ,0 ,-32.410824 ,48.616234 ,8.102706 ,-105.000000 ,-72.539192 ,-38.414635 ,0.000000 ,-0.783423 ,-0.505244 ,-0.000012 ,0.016205 ,31.611832 ,1366.688477
568 ,88 ,11 ,453 ,367 ,0 ,-48.616234 ,48.616234 ,0.000000 ,-108.500000 ,-87.047035 ,-44.878048 ,0.000000 ,-0.870470 ,-0.550122 ,-0.000012 ,0.016205 ,31.566954 ,1366.114258
569 ,88 ,10 ,453 ,366 ,0 ,-32.410824 ,32.410824 ,0.000000 ,-112.000000 ,-58.031357 ,-53.109756 ,0.000000 ,-0.928502 ,-0.603232 ,-0.000012 ,0.016205 ,31.513844 ,1367.214844
570 ,86 ,11 ,453 ,366 ,0 ,-48.616234 ,32.410824 ,-8.102706 ,-115.500000 ,-72.539192 ,-61.585369 ,0.000000 ,-1.001041 ,-0.664817 ,0.000129 ,0.008104 ,31.452259 ,1368.171875
571 ,88 ,11 ,452 ,366 ,0 ,-32.410824 ,32.410824 ,0.000000 ,-119.000000 ,-58.031357 ,-68.536591 ,0.000000 ,-1.059072 ,-0.733354 ,0.000129 ,0.008104 ,31.383722 ,1369.033203
572 ,82 ,10 ,449 ,361 ,0 ,-16.205412 ,32.410824 ,8.102706 ,-122.500000 ,-43.523518 ,-74.756096 ,0.000000 ,-1.102596 ,-0.808110 ,-0.000027 ,0.016205 ,31.308966 ,1371.617188
573 ,83 ,7 ,448 ,360 ,0 ,-32.410824 ,32.410824 ,0.000000 ,-126.000000 ,-58.031357 ,-77.987808 ,0.000000 ,-1.160627 ,-0.886098 ,-0.000027 ,0.016205 ,31.230978 ,1375.253906
574 ,80 ,8 ,445 ,356 ,0 ,-32.410824 ,32.410824 ,0.000000 ,-129.500000 ,-58.031357 ,-79.390244 ,0.000000 ,-1.218659 ,-0.965488 ,-0.000027 ,0.016205 ,31.151588 ,1379.512695
575 ,84 ,11 ,447 ,359 ,0 ,-32.410824 ,32.410824 ,0.000000 ,-133.000000 ,-58.031357 ,-79.146347 ,0.000000 ,-1.276690 ,-1.044634 ,-0.000027 ,0.016205 ,31.072441 ,1382.910156
576 ,88 ,15 ,449 ,364 ,0 ,-48.616234 ,48.616234 ,0.000000 ,-136.500000 ,-87.047035 ,-78.048782 ,0.000000 ,-1.363737 ,-1.122683 ,-0.000027 ,0.016205 ,30.994392 ,1384.154297
577 ,84 ,14 ,447 ,360 ,0 ,-48.616234 ,48.616234 ,0.000000 ,-140.000000 ,-87.047035 ,-76.707321 ,0.000000 ,-1.450784 ,-1.199390 ,-0.000027 ,0.016205 ,30.917685 ,1385.398438
578 ,80 ,12 ,445 ,358 ,0 ,-48.616234 ,48.616234 ,0.000000 ,-143.500000 ,-87.047035 ,-75.731712 ,0.000000 ,-1.537831 ,-1.275122 ,-0.000027 ,0.016205 ,30.841953 ,1386.211914
579 ,80 ,12 ,444 ,357 ,0 ,-64.821648 ,64.821648 ,0.000000 ,-147.000000 ,-116.062714 ,-76.402443 ,0.000000 ,-1.653894 ,-1.351524 ,-0.000027 ,0.016205 ,30.765551 ,1385.876953
580 ,81 ,12 ,442 ,357 ,0 ,-48.616234 ,64.821648 ,8.102706 ,-150.500000 ,-101.554871 ,-78.780487 ,0.000000 ,-1.755449 ,-1.430305 ,-0.000275 ,0.024304 ,30.686771 ,1384.393555
581 ,80 ,14 ,441 ,354 ,0 ,-48.616234 ,48.616234 ,0.000000 ,-154.000000 ,-87.047035 ,-83.597565 ,0.000000 ,-1.842496 ,-1.513903 ,-0.000275 ,0.024304 ,30.603172 ,1382.527344
582 ,78 ,11 ,439 ,352 ,0 ,-64.821648 ,64.821648 ,0.000000 ,-157.500000 ,-116.062714 ,-89.878052 ,0.000000 ,-1.958558 ,-1.603781 ,-0.000275 ,0.024304 ,30.513294 ,1383.149414
583 ,74 ,9 ,434 ,348 ,0 ,-64.821648 ,48.616234 ,-8.102706 ,-161.000000 ,-101.554871 ,-96.341469 ,0.000000 ,-2.060113 ,-1.700122 ,0.000016 ,0.016206 ,30.416954 ,1386.259766
584 ,72 ,10 ,431 ,348 ,0 ,-48.616234 ,48.616234 ,0.000000 ,-164.500000 ,-87.047035 ,-101.951225 ,0.000000 ,-2.147160 ,-1.802073 ,0.000016 ,0.016206 ,30.315002 ,1389.561523
585 ,72 ,10 ,431 ,348 ,0 ,-48.616234 ,64.821648 ,8.102706 ,-168.000000 ,-101.554871 ,-106.158539 ,0.000000 ,-2.248715 ,-1.908232 ,-0.000302 ,0.024303 ,30.208843 ,1393.772461
586 ,77 ,13 ,433 ,350 ,0 ,-48.616234 ,64.821648 ,8.102706 ,-171.500000 ,-101.554871 ,-109.024391 ,0.000000 ,-2.350270 ,-2.017256 ,-0.000634 ,0.032399 ,30.099819 ,1397.983398
587 ,82 ,17 ,435 ,352 ,0 ,-64.821648 ,48.616234 ,-8.102706 ,-175.000000 ,-101.554871 ,-110.792686 ,0.000000 ,-2.451825 ,-2.128049 ,-0.000287 ,0.024303 ,29.989027 ,1400.041016
588 ,76 ,14 ,430 ,348 ,0 ,-81.027054 ,64.821648 ,-8.102706 ,-178.500000 ,-130.570557 ,-111.829269 ,0.000000 ,-2.582395 ,-2.239878 ,0.000078 ,0.016209 ,29.877197 ,1401.237305
589 ,74 ,14 ,426 ,349 ,0 ,-64.821648 ,64.821648 ,0.000000 ,-182.000000 ,-116.062714 ,-112.439026 ,0.000000 ,-2.698458 ,-2.352317 ,0.000078 ,0.016209 ,29.764759 ,1401.763672
590 ,73 ,15 ,423 ,346 ,0 ,-64.821648 ,81.027054 ,8.102706 ,-185.500000 ,-130.570557 ,-113.475609 ,0.000000 ,-2.829029 ,-2.465793 ,-0.000322 ,0.024302 ,29.651283 ,1401.237305
591 ,74 ,15 ,424 ,345 ,0 ,-64.821648 ,97.232468 ,16.205412 ,-189.000000 ,-145.078384 ,-115.121956 ,0.000000 ,-2.974107 ,-2.580915 ,-0.001163 ,0.040485 ,29.536161 ,1400.806641
